Date,Close,Volume
2022-05-11 00:00:00-04:00,84.27335357666016,16338600
2022-05-12 00:00:00-04:00,85.82292938232422,14210200
2022-05-13 00:00:00-04:00,85.42609405517578,10308100
2022-05-16 00:00:00-04:00,87.23080444335938,13999000
2022-05-17 00:00:00-04:00,87.87332153320312,17582800
2022-05-18 00:00:00-04:00,87.02291107177734,12717600
2022-05-19 00:00:00-04:00,87.01345825195312,11121600
2022-05-20 00:00:00-04:00,88.39299774169922,11757100
2022-05-23 00:00:00-04:00,88.65755462646484,9067000
2022-05-24 00:00:00-04:00,89.42290496826172,9021000
2022-05-25 00:00:00-04:00,88.58197021484375,11177700
2022-05-26 00:00:00-04:00,87.22134399414062,17249500
2022-05-27 00:00:00-04:00,87.94889831542969,9802000
2022-05-31 00:00:00-04:00,86.95677947998047,22860800
2022-06-01 00:00:00-04:00,86.1158447265625,10492500
2022-06-02 00:00:00-04:00,85.03868865966797,11066200
2022-06-03 00:00:00-04:00,84.95365905761719,7051600
2022-06-06 00:00:00-04:00,84.88749694824219,8336900
2022-06-07 00:00:00-04:00,85.49224090576172,10243300
2022-06-08 00:00:00-04:00,84.54735565185547,10266000
2022-06-09 00:00:00-04:00,83.14894104003906,7381100
2022-06-10 00:00:00-04:00,82.37413787841797,8861600
2022-06-13 00:00:00-04:00,80.3143081665039,12016100
2022-06-14 00:00:00-04:00,80.49531555175781,11226900
2022-06-15 00:00:00-04:00,80.61915588378906,11357100
2022-06-16 00:00:00-04:00,80.86682891845703,12925200
2022-06-17 00:00:00-04:00,80.609619140625,32989100
2022-06-21 00:00:00-04:00,83.85800170898438,11778600
2022-06-22 00:00:00-04:00,84.9344711303711,11935400
2022-06-23 00:00:00-04:00,87.6398696899414,14718400
2022-06-24 00:00:00-04:00,88.71630859375,25248400
2022-06-27 00:00:00-04:00,89.93565368652344,11949000
2022-06-28 00:00:00-04:00,87.53507995605469,13523300
2022-06-29 00:00:00-04:00,88.12570190429688,8657100
2022-06-30 00:00:00-04:00,86.84920501708984,18551400
2022-07-01 00:00:00-04:00,88.03997039794922,11413800
2022-07-05 00:00:00-04:00,88.2495346069336,9574400
2022-07-06 00:00:00-04:00,88.71630859375,10455300
2022-07-07 00:00:00-04:00,88.60202026367188,8140100
2022-07-08 00:00:00-04:00,88.38289642333984,7161500
2022-07-11 00:00:00-04:00,89.83086395263672,9507700
2022-07-12 00:00:00-04:00,89.1640396118164,7826500
2022-07-13 00:00:00-04:00,89.32598876953125,6415600
2022-07-14 00:00:00-04:00,89.43077087402344,6271000
2022-07-15 00:00:00-04:00,90.45958709716797,9731900
2022-07-18 00:00:00-04:00,87.9637451171875,8653700
2022-07-19 00:00:00-04:00,87.9828109741211,8233600
2022-07-20 00:00:00-04:00,85.4012451171875,11844000
2022-07-21 00:00:00-04:00,85.8680191040039,8197000
2022-07-22 00:00:00-04:00,85.83943939208984,6354500
2022-07-25 00:00:00-04:00,86.23953247070312,6364500
2022-07-26 00:00:00-04:00,86.96350860595703,6414100
2022-07-27 00:00:00-04:00,86.90635681152344,6966300
2022-07-28 00:00:00-04:00,85.67749786376953,13909800
2022-07-29 00:00:00-04:00,85.1059341430664,14938600
2022-08-01 00:00:00-04:00,84.33432006835938,7343300
2022-08-02 00:00:00-04:00,83.45792388916016,7443000
2022-08-03 00:00:00-04:00,83.46744537353516,8187600
2022-08-04 00:00:00-04:00,82.70536041259766,7993800
2022-08-05 00:00:00-04:00,83.26740264892578,8801200
2022-08-08 00:00:00-04:00,84.29620361328125,8149400
2022-08-09 00:00:00-04:00,85.27738952636719,13215500
2022-08-10 00:00:00-04:00,84.96304321289062,8140200
2022-08-11 00:00:00-04:00,84.71536254882812,7396800
2022-08-12 00:00:00-04:00,86.70631408691406,12317300
2022-08-15 00:00:00-04:00,86.30622100830078,6339800
