Date,Close,Volume
2022-05-11 00:00:00-04:00,166.37242126464844,6138900
2022-05-12 00:00:00-04:00,168.01602172851562,6898600
2022-05-13 00:00:00-04:00,167.05255126953125,7732200
2022-05-16 00:00:00-04:00,168.2144012451172,5516700
2022-05-17 00:00:00-04:00,168.91342163085938,5751100
2022-05-18 00:00:00-04:00,165.77734375,8608800
2022-05-19 00:00:00-04:00,164.30377197265625,6874500
2022-05-20 00:00:00-04:00,167.1753387451172,7522100
2022-05-23 00:00:00-04:00,170.58824157714844,7040800
2022-05-24 00:00:00-04:00,172.45156860351562,6419800
2022-05-25 00:00:00-04:00,170.75938415527344,6558900
2022-05-26 00:00:00-04:00,170.6072540283203,6897600
2022-05-27 00:00:00-04:00,172.1568603515625,5853600
2022-05-31 00:00:00-04:00,170.673828125,16391400
2022-06-01 00:00:00-04:00,168.94357299804688,5175400
2022-06-02 00:00:00-04:00,168.41119384765625,8666500
2022-06-03 00:00:00-04:00,167.71722412109375,4234200
2022-06-06 00:00:00-04:00,167.6981964111328,5386500
2022-06-07 00:00:00-04:00,169.54251098632812,5447800
2022-06-08 00:00:00-04:00,168.53480529785156,4333100
2022-06-09 00:00:00-04:00,165.14089965820312,5509600
2022-06-10 00:00:00-04:00,164.0381317138672,6647300
2022-06-13 00:00:00-04:00,162.38394165039062,7997000
2022-06-14 00:00:00-04:00,159.89320373535156,7116800
2022-06-15 00:00:00-04:00,161.60440063476562,7796100
2022-06-16 00:00:00-04:00,161.68997192382812,7056700
2022-06-17 00:00:00-04:00,161.10055541992188,12486600
2022-06-21 00:00:00-04:00,164.47544860839844,8219700
2022-06-22 00:00:00-04:00,167.07078552246094,10593100
2022-06-23 00:00:00-04:00,170.79739379882812,10223500
2022-06-24 00:00:00-04:00,173.2976531982422,9374400
2022-06-27 00:00:00-04:00,173.13604736328125,5908600
2022-06-28 00:00:00-04:00,168.21156311035156,9245700
2022-06-29 00:00:00-04:00,168.25909423828125,7097900
2022-06-30 00:00:00-04:00,168.75344848632812,10777200
2022-07-01 00:00:00-04:00,170.664306640625,5498400
2022-07-05 00:00:00-04:00,169.3523712158203,5676400
2022-07-06 00:00:00-04:00,169.50448608398438,5335600
2022-07-07 00:00:00-04:00,169.6946258544922,5725800
2022-07-08 00:00:00-04:00,169.48545837402344,3828300
2022-07-11 00:00:00-04:00,169.55201721191406,3645200
2022-07-12 00:00:00-04:00,167.17535400390625,4708800
2022-07-13 00:00:00-04:00,166.7855682373047,5291700
2022-07-14 00:00:00-04:00,167.01373291015625,5359600
2022-07-15 00:00:00-04:00,169.43792724609375,5691100
2022-07-18 00:00:00-04:00,165.63523864746094,7605700
2022-07-19 00:00:00-04:00,163.2205810546875,13256400
2022-07-20 00:00:00-04:00,162.28890991210938,7455800
2022-07-21 00:00:00-04:00,162.8592987060547,5729200
2022-07-22 00:00:00-04:00,163.6293487548828,4257000
2022-07-25 00:00:00-04:00,163.95257568359375,4437300
2022-07-26 00:00:00-04:00,165.11236572265625,4525500
2022-07-27 00:00:00-04:00,164.65606689453125,4648500
2022-07-28 00:00:00-04:00,165.6067352294922,5513000
2022-07-29 00:00:00-04:00,165.91094970703125,6451400
2022-08-01 00:00:00-04:00,165.3310546875,5461400
2022-08-02 00:00:00-04:00,164.38987731933594,5794200
2022-08-03 00:00:00-04:00,165.97747802734375,5010000
2022-08-04 00:00:00-04:00,163.3155975341797,5651600
2022-08-05 00:00:00-04:00,162.66915893554688,5235500
2022-08-08 00:00:00-04:00,161.8040313720703,4629800
2022-08-09 00:00:00-04:00,161.7850341796875,5532500
2022-08-10 00:00:00-04:00,162.2508544921875,5603400
2022-08-11 00:00:00-04:00,158.89500427246094,9328700
2022-08-12 00:00:00-04:00,157.14576721191406,14606900
2022-08-15 00:00:00-04:00,157.8968048095703,10072000
2022-08-16 00:00:00-04:00,159.30380249023438,7453600
2022-08-17 00:00:00-04:00,159.31329345703125,7406600
2022-08-18 00:00:00-04:00,158.5432586669922,8312100
2022-08-19 00:00:00-04:00,160.9579620361328,8128500
2022-08-22 00:00:00-04:00,160.393310546875,5462600
2022-08-23 00:00:00-04:00,158.99600219726562,5566300
2022-08-24 00:00:00-04:00,158.4696044921875,5684300
2022-08-25 00:00:00-04:00,159.95303344726562,5678700
2022-08-26 00:00:00-04:00,157.2158660888672,5667100
2022-08-29 00:00:00-04:00,156.00039672851562,5259200
2022-08-30 00:00:00-04:00,155.45486450195312,6973300
2022-08-31 00:00:00-04:00,154.41168212890625,8741700
2022-09-01 00:00:00-04:00,158.2399139404297,7509600
2022-09-02 00:00:00-04:00,155.75157165527344,5803700
2022-09-06 00:00:00-04:00,156.1726531982422,7394600
2022-09-07 00:00:00-04:00,157.0244598388672,4590600
2022-09-08 00:00:00-04:00,158.2877655029297,5838400
2022-09-09 00:00:00-04:00,158.59402465820312,5500600
2022-09-12 00:00:00-04:00,158.52703857421875,6365300
2022-09-13 00:00:00-04:00,154.40213012695312,6726400
2022-09-14 00:00:00-04:00,157.58914184570312,9555700
2022-09-15 00:00:00-04:00,157.99107360839844,7174500
2022-09-16 00:00:00-04:00,160.4028778076172,20201500
2022-09-19 00:00:00-04:00,159.13955688476562,7380900
2022-09-20 00:00:00-04:00,157.88580322265625,7143400
2022-09-21 00:00:00-04:00,156.26840209960938,8071200
2022-09-22 00:00:00-04:00,159.04383850097656,7401100
2022-09-23 00:00:00-04:00,159.56065368652344,9598600
2022-09-26 00:00:00-04:00,158.58447265625,8735500
2022-09-27 00:00:00-04:00,157.85708618164062,8686700
2022-09-28 00:00:00-04:00,159.2161102294922,8660900
2022-09-29 00:00:00-04:00,157.46470642089844,7008100
2022-09-30 00:00:00-04:00,156.34494018554688,8985200
2022-10-03 00:00:00-04:00,156.19180297851562,8657000
2022-10-04 00:00:00-04:00,158.5078887939453,6236100
2022-10-05 00:00:00-04:00,158.01979064941406,4539400
2022-10-06 00:00:00-04:00,154.95721435546875,5890700
2022-10-07 00:00:00-04:00,153.32064819335938,6363500
2022-10-10 00:00:00-04:00,153.52162170410156,5315600
2022-10-11 00:00:00-04:00,155.74200439453125,6212200
2022-10-12 00:00:00-04:00,155.70372009277344,4341700
2022-10-13 00:00:00-04:00,158.05807495117188,6465100
2022-10-14 00:00:00-04:00,157.39772033691406,5684600
2022-10-17 00:00:00-04:00,159.43624877929688,6710800
2022-10-18 00:00:00-04:00,158.88113403320312,10883600
2022-10-19 00:00:00-04:00,157.6178436279297,10044600
2022-10-20 00:00:00-04:00,158.01979064941406,5659900
2022-10-21 00:00:00-04:00,161.4652099609375,8487600
2022-10-24 00:00:00-04:00,163.63772583007812,6855500
2022-10-25 00:00:00-04:00,163.3793182373047,5661900
2022-10-26 00:00:00-04:00,164.8148956298828,6123800
2022-10-27 00:00:00-04:00,164.91061401367188,5390900
2022-10-28 00:00:00-04:00,167.3606719970703,6073900
2022-10-31 00:00:00-04:00,166.4993438720703,7810000
2022-11-01 00:00:00-04:00,165.65711975097656,6985000
2022-11-02 00:00:00-04:00,163.11134338378906,6877300
2022-11-03 00:00:00-04:00,163.38890075683594,4819900
2022-11-04 00:00:00-04:00,164.1162567138672,5300900
2022-11-07 00:00:00-05:00,165.5518341064453,6621000
2022-11-08 00:00:00-05:00,166.37490844726562,5148400
2022-11-09 00:00:00-05:00,165.04458618164062,6150000
2022-11-10 00:00:00-05:00,166.9778594970703,7877500
2022-11-11 00:00:00-05:00,161.98202514648438,11074700
2022-11-14 00:00:00-05:00,164.52777099609375,6581500
2022-11-15 00:00:00-05:00,164.98716735839844,9351000
2022-11-16 00:00:00-05:00,166.01123046875,5500900
2022-11-17 00:00:00-05:00,167.3511199951172,4464100
2022-11-18 00:00:00-05:00,168.63356018066406,6555700
2022-11-21 00:00:00-05:00,169.50048828125,5706600
2022-11-22 00:00:00-05:00,170.31922912597656,4707900
2022-11-23 00:00:00-05:00,170.50222778320312,5389200
2022-11-25 00:00:00-05:00,170.72378540039062,3058600
2022-11-28 00:00:00-05:00,170.8104705810547,6183100
2022-11-29 00:00:00-05:00,169.61605834960938,6700500
2022-11-30 00:00:00-05:00,171.45584106445312,13288000
2022-12-01 00:00:00-05:00,172.16864013671875,6282600
2022-12-02 00:00:00-05:00,172.30348205566406,5823900
2022-12-05 00:00:00-05:00,172.20716857910156,5120600
2022-12-06 00:00:00-05:00,169.62571716308594,7943500
2022-12-07 00:00:00-05:00,170.65635681152344,5702600
2022-12-08 00:00:00-05:00,170.6852569580078,4798500
2022-12-09 00:00:00-05:00,169.2789306640625,4561000
2022-12-12 00:00:00-05:00,171.30172729492188,4882400
2022-12-13 00:00:00-05:00,172.62135314941406,9177500
2022-12-14 00:00:00-05:00,173.15113830566406,9533600
2022-12-15 00:00:00-05:00,170.964599609375,7602400
